Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
290,,Bilal PowellB. Powell NYJ,RB81,4,140,339,254.3,22.2,431.0,+141.0
291,,Brian HillB. Hill ATL,RB82,9,119,322,235.6,34.7,331.0,+40.0
292,,New York (NYJ)NYJ DST,DST24,4,178,355,288.3,39.2,233.0,-59.0
293,,Arizona (ARI)ARI DST,DST25,12,172,355,297.4,31.5,299.0,+6.0
294,,Keelan ColeK. Cole JAC,WR102,10,166,374,285.6,36.9,451.0,+157.0
295,,Ryan TannehillR. Tannehill TEN,QB36,11,155,329,270.0,20.9,494.0,+199.0
296,,Detroit (DET)DET DST,DST26,5,171,344,299.4,30.5,256.0,-40.0
297,,Will DisslyW. Dissly SEA,TE31,11,120,375,294.4,51.9,332.0,+35.0
298,,Jalen HurdJ. Hurd SF,WR103,4,131,383,283.4,46.8,263.0,-35.0
299,,Elijah McGuireE. McGuire KC,RB83,12,77,335,233.6,58.6,733.0,+434.0
300,,Darren SprolesD. Sproles PHI,RB84,10,147,313,242.1,36.3,307.0,+7.0
301,,Ryan SuccopR. Succop TEN,K21,11,183,326,286.6,30.5,264.0,-37.0
302,,Alfred BlueA. Blue FA,RB85,,148,381,251.6,33.5,322.0,+20.0
Tier 13,
303,,Josh DoctsonJ. Doctson FA,WR104,,154,377,282.7,47.4,312.0,+9.0
304,,Stephen HauschkaS. Hauschka BUF,K22,6,143,344,305.5,34.1,238.0,-66.0
305,,Josh AdamsJ. Adams NYJ,RB86,4,77,387,258.3,44.8,587.0,+282.0
306,,Qadree OllisonQ. Ollison ATL,RB87,9,149,313,259.6,25.6,372.0,+66.0
307,,Wendell SmallwoodW. Smallwood WAS,RB88,10,156,358,265.9,30.9,392.0,+85.0
308,,Hayden HurstH. Hurst BAL,TE32,8,193,391,312.0,34.5,412.0,+104.0
309,,New York (NYG)NYG DST,DST27,11,169,355,310.6,32.3,275.0,-34.0
310,,Ty JohnsonT. Johnson DET,RB89,5,150,337,240.9,37.7,562.0,+252.0
311,,Jordan ScarlettJ. Scarlett CAR,RB90,7,140,316,246.9,35.8,509.0,+198.0
312,,Chris HoganC. Hogan CAR,WR105,7,176,384,301.5,39.3,300.0,-12.0
313,,Diontae JohnsonD. Johnson PIT,WR106,7,164,380,297.5,46.2,422.0,+109.0
314,,Ameer AbdullahA. Abdullah MIN,RB91,12,152,375,279.7,29.0,403.0,+89.0
315,,Jake KumerowJ. Kumerow GB,WR107,11,162,378,306.1,40.5,339.0,+24.0
316,,Myles GaskinM. Gaskin MIA,RB92,5,151,371,270.6,28.0,405.0,+89.0
317,,Taywan TaylorT. Taylor CLE,WR108,7,216,381,298.9,41.2,415.0,+98.0
318,,Trayveon WilliamsT. Williams CIN,RB93,9,168,353,273.4,31.1,373.0,+55.0
319,,Demarcus RobinsonD. Robinson KC,WR109,12,147,372,306.1,41.3,287.0,-32.0
320,,San Francisco (SF)SF DST,DST28,4,137,350,306.5,37.0,222.0,-98.0
321,,Michael CrabtreeM. Crabtree FA,WR110,,147,378,286.1,54.4,325.0,+4.0
322,,Alfred MorrisA. Morris FA,RB94,,158,382,277.8,37.6,294.0,-28.0
323,,Charles ClayC. Clay ARI,TE33,12,220,390,322.3,32.5,547.0,+224.0
324,,Daniel CarlsonD. Carlson OAK,K23,6,144,353,309.0,35.2,336.0,+12.0
325,,Jakobi MeyersJ. Meyers NE,WR111,10,131,373,280.5,57.6,276.0,-49.0
326,,Irv Smith Jr.I. Smith MIN,TE34,12,165,375,317.8,41.2,272.0,-54.0
327,,Jaron BrownJ. Brown SEA,WR112,11,140,386,279.5,55.1,428.0,+101.0
328,,Travis BenjaminT. Benjamin LAC,WR113,12,150,368,284.0,48.9,320.0,-8.0
329,,Doug MartinD. Martin FA,RB95,,138,378,255.7,41.8,406.0,+77.0
330,,Cordarrelle PattersonC. Patterson CHI,WR114,6,199,395,316.1,36.9,329.0,-1.0
331,,Deon CainD. Cain PIT,WR115,7,192,387,310.6,42.3,401.0,+70.0
332,,Geoff SwaimG. Swaim JAC,TE35,10,136,367,307.2,42.3,360.0,+28.0
333,,Spencer WareS. Ware KC,RB96,12,160,337,263.8,40.5,437.0,+104.0
334,,Nick VannettN. Vannett PIT,TE36,7,195,388,327.6,30.8,387.0,+53.0
335,,Taysom HillT. Hill NO,QB37,9,167,338,284.6,22.6,301.0,-34.0
336,,John KellyJ. Kelly FA,RB97,,169,388,282.8,41.6,624.0,+288.0
337,,Mike BooneM. Boone MIN,RB98,12,159,355,273.5,30.5,567.0,+230.0
338,,Matt LaCosseM. LaCosse NE,TE37,10,199,365,310.6,44.9,289.0,-49.0
339,,Mark WaltonM. Walton FA,RB99,,160,352,286.5,35.5,544.0,+205.0
340,,Darrel WilliamsD. Williams KC,RB100,12,181,392,281.0,32.3,356.0,+16.0
341,,Benjamin WatsonB. Watson NE,TE38,10,227,391,319.7,37.7,248.0,-93.0
342,,Ricky Seals-JonesR. Seals-Jones CLE,TE39,7,176,382,319.0,33.7,340.0,-2.0
343,,Greg JosephG. Joseph CAR,K24,7,178,353,305.2,34.2,316.0,-27.0
344,,Trenton CannonT. Cannon NYJ,RB101,4,197,365,290.1,29.7,"1,044.0",+700.0
345,,Devine OzigboD. Ozigbo JAC,RB102,10,171,388,275.3,45.2,342.0,-3.0
346,,Trent TaylorT. Taylor SF,WR116,4,164,394,319.9,46.2,"1,046.0",+700.0
347,,Damarea CrockettD. Crockett GB,RB103,11,138,386,277.1,48.7,390.0,+43.0
348,,Rod SmithR. Smith FA,RB104,,232,385,292.6,35.6,"1,042.0",+694.0
349,,DeAndre WashingtonD. Washington OAK,RB105,6,170,364,279.2,41.1,536.0,+187.0
350,,Vernon DavisV. Davis WAS,TE40,10,213,389,329.1,39.5,358.0,+8.0
351,,Mike WeberM. Weber DAL,RB106,8,196,386,289.2,40.2,628.0,+277.0
352,,D'Onta ForemanD. Foreman FA,RB107,,127,357,222.0,61.5,317.0,-35.0
353,,Austin SeibertA. Seibert CLE,K25,7,191,353,287.8,41.1,303.0,-50.0
354,,Jonnu SmithJ. Smith TEN,TE41,11,217,381,334.2,37.1,369.0,+15.0
355,,Jakeem GrantJ. Grant MIA,WR117,5,128,379,294.4,57.5,338.0,-17.0
356,,C.J. UzomahC. Uzomah CIN,TE42,9,204,391,327.8,41.8,337.0,-19.0
357,,Blake BortlesB. Bortles LAR,QB38,9,163,358,302.2,27.7,341.0,-16.0
358,,Miami (MIA)MIA DST,DST29,5,167,355,320.3,30.5,284.0,-74.0
359,,Keith KirkwoodK. Kirkwood NO,WR118,9,212,383,328.7,39.9,602.0,+243.0
360,,Raheem MostertR. Mostert SF,RB108,4,158,384,284.6,48.0,"1,043.0",+683.0
Tier 14,
361,,Giorgio TavecchioG. Tavecchio FA,K26,,189,340,280.1,47.0,269.0,-92.0
362,,C.J. ProsiseC. Prosise SEA,RB109,11,162,380,274.7,44.8,555.0,+193.0
363,,Cameron Artis-PayneC. Artis-Payne FA,RB110,,251,390,291.6,38.1,334.0,-29.0
364,,Damion WillisD. Willis CIN,WR119,9,196,388,295.5,49.0,348.0,-16.0
365,,Dustin HopkinsD. Hopkins WAS,K27,10,145,352,309.7,34.2,290.0,-75.0
366,,Ryan GrantR. Grant GB,WR120,11,252,395,328.6,40.8,894.0,+528.0
367,,Matt GayM. Gay TB,K28,7,190,353,292.2,37.1,296.0,-71.0
368,,Drew LockD. Lock DEN,QB39,10,174,385,289.9,40.1,472.0,+104.0
369,,Chad BeebeC. Beebe MIN,WR121,12,209,396,319.1,46.7,421.0,+52.0
370,,Joey SlyeJ. Slye CAR,K29,7,189,353,297.1,36.1,293.0,-77.0
371,,Blake JarwinB. Jarwin DAL,TE43,8,194,380,336.7,33.8,327.0,-44.0
372,,Nick MullensN. Mullens SF,QB40,4,173,378,316.1,29.8,"1,041.0",+669.0
373,,Cairo SantosC. Santos FA,K30,,255,350,320.6,22.3,541.0,+168.0
374,,Kyle JuszczykK. Juszczyk SF,RB111,4,164,359,279.5,34.5,439.0,+65.0
375,,Jay AjayiJ. Ajayi PHI,RB112,10,78,384,273.6,59.6,236.0,-139.0
376,,Tampa Bay (TB)TB DST,DST30,7,139,355,326.1,24.1,306.0,-70.0
377,,Justin WatsonJ. Watson TB,WR122,7,217,384,333.6,43.5,582.0,+205.0
378,,Teddy BridgewaterT. Bridgewater NO,QB41,9,175,397,321.5,34.5,498.0,+120.0
379,,Jesse JamesJ. James DET,TE44,5,207,389,341.0,34.5,298.0,-81.0
380,,Bryce LoveB. Love WAS,RB113,10,153,382,290.6,49.3,588.0,+208.0
381,,Travis HomerT. Homer SEA,RB114,11,250,364,305.4,32.3,702.0,+321.0
382,,Cody LatimerC. Latimer NYG,WR123,11,210,383,322.1,45.3,"1,031.0",+649.0
383,,Jeff WilsonJ. Wilson SF,RB115,4,232,388,297.4,42.7,661.0,+278.0
384,,Cameron MeredithC. Meredith FA,WR124,,263,373,317.3,32.2,589.0,+205.0
385,,Adam ShaheenA. Shaheen CHI,TE45,6,116,391,336.3,43.5,473.0,+88.0
386,,Ryan SwitzerR. Switzer PIT,WR125,7,262,389,340.3,31.5,735.0,+349.0
387,,Josh OliverJ. Oliver JAC,TE46,10,188,394,334.4,49.3,559.0,+172.0
388,,Eddy PineiroE. Pineiro CHI,K31,6,231,352,300.8,28.5,277.0,-111.0
389,,Zach ZennerZ. Zenner MIA,RB116,5,256,392,305.1,39.9,442.0,+53.0
390,,Dawson KnoxD. Knox BUF,TE47,6,224,390,336.2,41.2,"1,045.0",+655.0
391,,Kendrick BourneK. Bourne SF,WR126,4,271,393,342.3,25.3,441.0,+50.0
392,,Tyler HigbeeT. Higbee LAR,TE48,9,201,394,340.8,38.1,330.0,-62.0
393,,Tim PatrickT. Patrick DEN,WR127,10,203,396,342.6,40.2,487.0,+94.0
394,,Jordan ThomasJ. Thomas HOU,TE49,10,195,394,326.7,36.8,314.0,-80.0
395,,Jake ButtJ. Butt DEN,TE50,10,275,391,339.0,20.8,376.0,-19.0
396,,Jace SternbergerJ. Sternberger GB,TE51,11,203,393,328.7,42.0,410.0,+14.0
397,,Jordan AkinsJ. Akins HOU,TE52,10,204,392,321.0,43.4,"1,002.0",+605.0
398,,J.D. McKissicJ. McKissic DET,RB117,5,227,363,303.3,35.8,779.0,+381.0
399,,Dwayne WashingtonD. Washington NO,RB118,9,279,363,312.9,25.8,520.0,+121.0
400,,Karan HigdonK. Higdon HOU,RB119,10,195,386,317.6,48.5,"1,038.0",+638.0
401,,Bruce AndersonB. Anderson IND,RB120,6,208,391,304.5,54.4,362.0,-39.0
402,,Kelvin HarmonK. Harmon WAS,WR128,10,232,395,343.6,45.0,326.0,-76.0
403,,Cincinnati (CIN)CIN DST,DST31,9,136,354,316.5,26.3,324.0,-79.0
404,,Zane GonzalezZ. Gonzalez ARI,K32,12,248,352,316.8,26.1,308.0,-96.0
405,,Chris MooreC. Moore BAL,WR129,8,195,396,322.3,49.4,328.0,-77.0
406,,Andre EllingtonA. Ellington FA,RB121,,162,380,289.0,50.3,549.0,+143.0
407,,Chester RogersC. Rogers IND,WR130,6,288,394,351.7,31.4,456.0,+49.0
408,,D'Ernest JohnsonD. Johnson CLE,RB122,7,201,365,310.3,36.6,,
409,,Will GrierW. Grier CAR,QB42,7,176,397,341.3,35.3,571.0,+162.0
410,,Paul PerkinsP. Perkins JAC,RB123,10,219,386,330.1,32.3,812.0,+402.0
411,,Tyler KroftT. Kroft BUF,TE53,6,203,383,317.5,45.4,"1,033.0",+622.0
412,,Randy BullockR. Bullock CIN,K33,9,252,353,319.4,18.5,474.0,+62.0
413,,Tyrod TaylorT. Taylor LAC,QB43,12,179,387,338.9,36.0,569.0,+156.0
414,,James DevelinJ. Develin NE,RB124,10,239,386,323.4,42.3,319.0,-95.0
415,,Reggie BonnafonR. Bonnafon CAR,RB125,7,257,388,318.5,41.0,503.0,+88.0
416,,J.J. NelsonJ. Nelson FA,WR131,,222,379,327.1,38.5,595.0,+179.0
417,,Robert GriffinR. Griffin BAL,QB44,8,178,386,343.4,30.9,371.0,-46.0
418,,Dontrelle InmanD. Inman FA,WR132,,253,376,336.8,29.4,765.0,+347.0
419,,Jarius WrightJ. Wright CAR,WR133,7,222,390,352.2,37.9,462.0,+43.0
Tier 15,
420,,Colt McCoyC. McCoy WAS,QB45,10,180,397,333.8,38.5,"1,036.0",+616.0
421,,J'Mon MooreJ. Moore CLE,WR134,7,301,378,342.3,21.0,853.0,+432.0
422,,Brian HoyerB. Hoyer IND,QB46,6,249,386,321.0,35.9,653.0,+231.0
423,,Boston ScottB. Scott PHI,RB126,10,239,380,321.9,32.8,743.0,+320.0
424,,AJ McCarronA. McCarron HOU,QB47,10,177,374,339.5,24.8,573.0,+149.0
425,,Gary JenningsG. Jennings MIA,WR135,5,218,375,336.7,39.7,"1,037.0",+612.0
426,,LeGarrette BlountL. Blount FA,RB127,,253,376,299.0,32.1,343.0,-83.0
427,,Alex CollinsA. Collins FA,RB128,,162,361,266.2,44.2,424.0,-3.0
428,,Cody ParkeyC. Parkey FA,K34,,142,339,299.4,46.4,368.0,-60.0
429,,Oakland (OAK)OAK DST,DST32,6,199,347,313.1,25.6,283.0,-146.0
430,,Marcus MurphyM. Murphy FA,RB129,,280,355,313.2,25.7,838.0,+408.0
431,,Buddy HowellB. Howell HOU,RB130,10,125,393,303.6,61.4,"1,040.0",+609.0
432,,Tavon AustinT. Austin DAL,WR136,8,237,382,315.6,43.8,377.0,-55.0
433,,Javorius AllenJ. Allen NYG,RB131,11,251,308,284.5,15.5,639.0,+206.0
434,,Luke WillsonL. Willson SEA,TE54,11,305,363,336.6,14.9,615.0,+181.0
435,,Riley RidleyR. Ridley CHI,WR137,6,235,395,338.7,42.8,313.0,-122.0
436,,Kaare VedvikK. Vedvik FA,K35,,246,326,300.2,13.1,393.0,-43.0
437,,David FluellenD. Fluellen TEN,RB132,11,289,391,345.7,25.8,719.0,+282.0
438,,Allen HurnsA. Hurns MIA,WR138,5,277,390,341.1,28.6,"1,035.0",+597.0
439,,Laquon TreadwellL. Treadwell MIN,WR139,12,233,369,335.9,24.3,468.0,+29.0
440,,Elijah HolyfieldE. Holyfield CAR,RB133,7,209,364,306.2,54.3,604.0,+164.0
441,,Brett HundleyB. Hundley ARI,QB48,12,292,357,331.4,17.6,667.0,+226.0
442,,Chris IvoryC. Ivory FA,RB134,,257,312,294.4,14.1,505.0,+63.0
443,,Detrez NewsomeD. Newsome FA,RB135,,253,388,334.0,51.1,728.0,+285.0
444,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE55,,299,359,325.0,15.5,642.0,+198.0
445,,Samaje PerineS. Perine CIN,RB136,9,253,393,352.4,36.3,568.0,+123.0
446,,Corey GrantC. Grant FA,RB137,,227,319,298.8,21.0,786.0,+340.0
447,,T.J. LoganT. Logan TB,RB138,7,306,386,344.0,25.2,881.0,+434.0
448,,D.J. FosterD. Foster ARI,RB139,12,288,368,319.2,33.3,606.0,+158.0
449,,Kahale WarringK. Warring HOU,TE56,10,278,361,303.6,29.5,890.0,+441.0
450,,Jeff HeuermanJ. Heuerman DEN,TE57,10,288,390,339.0,29.5,632.0,+182.0
451,,Darius SlaytonD. Slayton NYG,WR140,11,244,369,319.5,33.1,548.0,+97.0
452,,Tyler ErvinT. Ervin GB,RB140,11,287,320,305.8,11.8,855.0,+403.0
453,,Mike DavisM. Davis FA,WR141,,226,266,244.7,16.4,,
454,,Jonathan WilliamsJ. Williams IND,RB141,6,288,392,336.0,33.6,841.0,+387.0
455,,Chad KellyC. Kelly IND,QB49,6,284,327,313.4,15.1,566.0,+111.0
456,,Tajae SharpeT. Sharpe TEN,WR142,11,263,377,347.8,24.1,466.0,+10.0
457,,Maxx WilliamsM. Williams ARI,TE58,12,262,386,332.5,32.3,696.0,+239.0
458,,Dez BryantD. Bryant FA,WR143,,271,360,321.4,32.2,286.0,-172.0
459,,Taiwan JonesT. Jones HOU,RB142,10,253,367,323.0,43.0,707.0,+248.0
460,,Pierre GarconP. Garcon FA,WR144,,268,369,323.8,35.4,614.0,+154.0
461,,Jeremy HillJ. Hill FA,RB143,,279,329,307.5,22.1,625.0,+164.0
462,,Ryan FinleyR. Finley CIN,QB50,9,284,396,362.0,40.7,664.0,+202.0
463,,Zach LineZ. Line NO,RB144,9,299,361,328.4,25.5,506.0,+43.0
464,,Mason RudolphM. Rudolph PIT,QB51,7,284,387,329.4,40.6,790.0,+326.0
465,,Andy JanovichA. Janovich DEN,RB145,10,310,392,341.0,36.5,528.0,+63.0
466,,Seth RobertsS. Roberts BAL,WR145,8,303,384,341.3,36.8,463.0,-3.0
467,,Jacquizz RodgersJ. Rodgers FA,RB146,,263,357,317.0,39.7,578.0,+111.0
468,,Chase DanielC. Daniel CHI,QB52,6,284,385,344.2,35.8,592.0,+124.0
469,,Josh McCownJ. McCown PHI,QB53,10,292,387,353.9,21.4,"1,034.0",+565.0
470,,Elijhaa PennyE. Penny NYG,RB147,11,275,368,338.2,22.0,557.0,+87.0
471,,Mo Alie-CoxM. Alie-Cox IND,TE59,6,293,387,338.2,33.5,700.0,+229.0
472,,Maurice HarrisM. Harris FA,WR146,,280,326,298.7,19.8,365.0,-107.0
473,,Darren FellsD. Fells HOU,TE60,10,312,363,339.8,18.8,880.0,+407.0
474,,Alex EricksonA. Erickson CIN,WR147,9,305,395,341.8,39.2,539.0,+65.0
475,,Isaiah McKenzieI. McKenzie BUF,WR148,6,229,356,306.7,55.6,470.0,-5.0
476,,Demetrius HarrisD. Harris CLE,TE61,7,287,392,352.7,38.8,425.0,-51.0
477,,Dan VitaleD. Vitale GB,RB148,11,226,299,262.5,36.5,537.0,+60.0
478,,Josh HillJ. Hill NO,TE62,9,285,394,344.2,38.7,366.0,-112.0
479,,Jordan MatthewsJ. Matthews FA,WR149,,306,373,353.8,16.1,459.0,-20.0
480,,Nick O'LearyN. O'Leary JAC,TE63,10,235,389,332.3,61.5,583.0,+103.0
481,,John UrsuaJ. Ursua SEA,WR150,11,264,394,354.7,20.6,465.0,-16.0
482,,Chandler CatanzaroC. Catanzaro FA,K36,,229,309,269.0,40.0,359.0,-123.0
483,,Kelvin BenjaminK. Benjamin FA,WR151,,297,363,334.8,23.8,482.0,-1.0
484,,Patrick DiMarcoP. DiMarco BUF,RB149,6,322,393,347.4,26.5,576.0,+92.0
485,,Foster MoreauF. Moreau OAK,TE64,6,274,389,337.8,41.2,643.0,+158.0
486,,Troymaine PopeT. Pope LAC,RB150,12,320,382,338.8,25.2,649.0,+163.0
487,,Jason SandersJ. Sanders MIA,K37,5,297,343,319.7,18.8,295.0,-192.0
488,,Justin HardyJ. Hardy ATL,WR152,9,285,378,353.0,34.5,660.0,+172.0
489,,Trent SherfieldT. Sherfield ARI,WR153,12,270,379,342.5,42.8,772.0,+283.0
490,,Torrey SmithT. Smith FA,WR154,,317,333,326.3,6.8,605.0,+115.0
491,,Rhett EllisonR. Ellison NYG,TE65,11,300,381,331.3,35.5,488.0,-3.0
492,,Richie JamesR. James SF,WR155,4,315,374,350.8,21.8,726.0,+234.0
493,,CJ HamC. Ham MIN,RB151,12,298,312,305.0,7.0,467.0,-26.0
494,,Russell ShepardR. Shepard NYG,WR156,11,323,372,353.3,18.3,409.0,-85.0
495,,Bennie FowlerB. Fowler FA,WR157,,306,392,353.5,31.4,951.0,+456.0
496,,Kerrith WhyteK. Whyte PIT,RB152,7,326,367,353.5,16.1,686.0,+190.0
497,,Blake BellB. Bell KC,TE66,12,295,327,311.0,16.0,374.0,-123.0
498,,Gardner MinshewG. Minshew JAC,QB54,10,255,371,313.0,58.0,636.0,+138.0
Tier 16,
499,,Dalyn DawkinsD. Dawkins TEN,RB153,11,321,381,346.3,25.4,758.0,+259.0
500,,Alex ArmahA. Armah CAR,RB154,7,280,391,372.3,12.6,801.0,+301.0
501,,Jason CroomJ. Croom BUF,TE67,6,301,342,321.5,20.5,912.0,+411.0
502,,Anthony ShermanA. Sherman KC,RB155,12,321,322,321.5,0.5,411.0,-91.0
503,,Nate SudfeldN. Sudfeld PHI,QB55,10,320,367,348.0,20.2,774.0,+271.0
504,,Byron PringleB. Pringle KC,WR158,12,334,369,349.7,14.5,489.0,-15.0
505,,Cam SimsC. Sims WAS,WR159,10,292,383,351.3,42.0,764.0,+259.0
506,,DeShone KizerD. Kizer OAK,QB56,6,319,386,351.3,27.4,565.0,+59.0
507,,Kenjon BarnerK. Barner ATL,RB156,9,310,392,352.0,33.5,937.0,+430.0
508,,Jacob HollisterJ. Hollister SEA,TE68,11,325,377,352.0,21.3,609.0,+101.0
509,,Scott MillerS. Miller TB,WR160,7,322,376,353.7,23.0,867.0,+358.0
510,,Noah BrownN. Brown DAL,WR161,8,310,377,354.7,31.6,617.0,+107.0
511,,Taylor BertoletT. Bertolet FA,K38,,314,353,333.5,19.5,354.0,-157.0
512,,Mack HollinsM. Hollins MIA,WR162,5,350,373,358.0,10.6,716.0,+204.0
513,,Cody CoreC. Core NYG,WR163,11,337,342,339.5,2.5,775.0,+262.0
514,,Jordan TaylorJ. Taylor FA,WR164,,331,357,344.0,13.0,778.0,+264.0
515,,Roosevelt NixR. Nix PIT,RB157,7,327,363,345.0,18.0,584.0,+69.0
516,,Nick BoyleN. Boyle BAL,TE69,8,341,383,365.0,17.7,581.0,+65.0
517,,Josh BellamyJ. Bellamy NYJ,WR165,4,319,379,349.0,30.0,688.0,+171.0
518,,Ryan GriffinR. Griffin NYJ,TE70,4,338,366,352.0,14.0,447.0,-71.0
519,,Jarrett StidhamJ. Stidham NE,QB57,10,338,367,352.5,14.5,633.0,+114.0
520,,Tim BoyleT. Boyle GB,QB58,11,341,367,354.0,13.0,594.0,+74.0
521,,Matt BarkleyM. Barkley BUF,QB59,6,366,387,380.4,7.6,378.0,-143.0
522,,Chad WilliamsC. Williams IND,WR166,6,342,367,354.5,12.5,736.0,+214.0
523,,DeAndre CarterD. Carter HOU,WR167,10,315,396,355.5,40.5,530.0,+7.0
524,,Shaun WilsonS. Wilson WAS,RB158,10,336,375,355.5,19.5,794.0,+270.0
525,,Eli RogersE. Rogers FA,WR168,,345,372,358.5,13.5,611.0,+86.0
526,,Juwann WinfreeJ. Winfree DEN,WR169,10,344,378,361.0,17.0,752.0,+226.0
527,,Dwayne HarrisD. Harris OAK,WR170,6,339,384,361.5,22.5,599.0,+72.0
528,,Auden TateA. Tate CIN,WR171,9,346,382,364.0,18.0,663.0,+135.0
529,,Austin CarrA. Carr NO,WR172,9,350,378,364.0,14.0,525.0,-4.0
530,,Trevor SiemianT. Siemian NYJ,QB60,4,335,397,366.0,31.0,676.0,+146.0
531,,Luke StockerL. Stocker ATL,TE71,9,344,394,369.0,25.0,674.0,+143.0
532,,Tra CarsonT. Carson FA,RB159,,349,393,371.0,22.0,493.0,-39.0
533,,Jamize OlawaleJ. Olawale DAL,RB160,8,368,379,373.5,5.5,534.0,+1.0
534,,Trey EdmundsT. Edmunds PIT,RB161,7,368,380,374.0,6.0,668.0,+134.0
535,,Andre RobertsA. Roberts BUF,WR173,6,372,380,376.0,4.0,464.0,-71.0
536,,Garrett CelekG. Celek SF,TE72,4,385,387,386.0,1.0,645.0,+109.0
